TIME,FORCE,ANSYS,WORK
72,-450,-0.9340605,-0.933974
73,-456.25,-0.94685,-0.9467615
74,-462.5,-0.959635,-0.9595445
75,-468.75,-0.972415,-0.9723215
76,-475,-0.98519,-0.985094
77,-481.25,-0.99796,-0.997862
78,-487.5,-1.010725,-1.010625
79,-493.75,-1.02349,-1.023385
80,-500,-1.03624,-1.036135
81,-506.25,-1.048995,-1.04888
82,-512.5,-1.061735,-1.06163
83,-518.75,-1.07448,-1.07436
84,-525,-1.08721,-1.087095
85,-531.25,-1.099945,-1.099825
86,-537.5,-1.112665,-1.112545
87,-543.75,-1.12539,-1.125265
88,-550,-1.13811,-1.13798
89,-556.25,-1.15082,-1.15069
90,-562.5,-1.163525,-1.16339
91,-568.75,-1.176225,-1.17609
92,-575,-1.188925,-1.188785
93,-581.25,-1.20161,-1.201475
94,-587.5,-1.2143,-1.214155
95,-593.75,-1.226985,-1.226835
96,-600,-1.239655,-1.23951
97,-606.25,-1.25233,-1.25218
98,-612.5,-1.265,-1.26484
99,-618.75,-1.27766,-1.2775
100,-625,-1.29032,-1.290155
101,-631.25,-1.302975,-1.302805
102,-637.5,-1.31562,-1.31545
103,-643.75,-1.32826,-1.32809
104,-650,-1.3409,-1.340725
105,-656.25,-1.353535,-1.353355
106,-662.5,-1.366165,-1.36598
107,-668.75,-1.378785,-1.3786
108,-675,-1.391405,-1.391215
109,-681.25,-1.40402,-1.403825
110,-687.5,-1.41663,-1.416435
111,-693.75,-1.429235,-1.429035
112,-700,-1.441835,-1.44163
113,-706.25,-1.45443,-1.45422
114,-712.5,-1.46702,-1.46681
115,-718.75,-1.479605,-1.47939
116,-725,-1.492185,-1.491965
117,-731.25,-1.50476,-1.50454
118,-737.5,-1.51733,-1.517105
119,-743.75,-1.529895,-1.529665
120,-750,-1.542455,-1.542225
121,-756.25,-1.555015,-1.55478
122,-762.5,-1.567565,-1.567325
123,-768.75,-1.58011,-1.57987
124,-775,-1.592655,-1.59241
125,-781.25,-1.605195,-1.60494
126,-787.5,-1.617725,-1.61747
127,-793.75,-1.63025,-1.629995
128,-800,-1.642775,-1.642515
129,-806.25,-1.65529,-1.655025
130,-812.5,-1.667805,-1.667535
131,-818.75,-1.680315,-1.68004
132,-825,-1.69282,-1.69254
133,-831.25,-1.70532,-1.705035
134,-837.5,-1.717815,-1.717525
135,-843.75,-1.730305,-1.730015
136,-850,-1.742785,-1.742495
137,-856.25,-1.75527,-1.75497
138,-862.5,-1.76774,-1.76744
139,-868.75,-1.780215,-1.77991
140,-875,-1.79268,-1.79237
141,-881.25,-1.805145,-1.804825
142,-887.5,-1.8176,-1.817275
143,-893.75,-1.83005,-1.829725
144,-900,-1.8425,-1.842165
145,-906.25,-1.85494,-1.854605
146,-912.5,-1.867375,-1.867045
147,-918.75,-1.87981,-1.87951
148,-925,-1.89224,-1.89198
149,-931.25,-1.904665,-1.90447
150,-937.5,-1.917085,-1.91697
151,-943.75,-1.929495,-1.92947
152,-950,-1.941905,-1.941965
153,-956.25,-1.95432,-1.954485
154,-962.5,-1.966775,-1.966995
155,-968.75,-1.979275,-1.979505
156,-975,-1.991795,-1.992025
157,-981.25,-2.004315,-2.00455
158,-987.5,-2.01683,-2.01708
159,-993.75,-2.029345,-2.02961
160,-1000,-2.041895,-2.042215
161,-1006.25,-2.054455,-2.054865
162,-1012.5,-2.067055,-2.067545
163,-1018.75,-2.079645,-2.080345
164,-1025,-2.092235,-2.093145
165,-1031.25,-2.10482,-2.10595
166,-1037.5,-2.11747,-2.118775
167,-1043.75,-2.13017,-2.13165
168,-1050,-2.142865,-2.14456
169,-1056.25,-2.155555,-2.157495
170,-1062.5,-2.168275,-2.170465
171,-1068.75,-2.181205,-2.183435
172,-1075,-2.19415,-2.19643
173,-1081.25,-2.207125,-2.20943
174,-1087.5,-2.220145,-2.22243
175,-1093.75,-2.23316,-2.235535
176,-1100,-2.2462,-2.248695
177,-1106.25,-2.259275,-2.26187
178,-1112.5,-2.27243,-2.27504
179,-1118.75,-2.285595,-2.28823
180,-1125,-2.298745,-2.301425
181,-1131.25,-2.31197,-2.314735
182,-1137.5,-2.32532,-2.328175
183,-1143.75,-2.338665,-2.341705
184,-1150,-2.352005,-2.35538
185,-1156.25,-2.365345,-2.369085
186,-1162.5,-2.37869,-2.382805
187,-1168.75,-2.39217,-2.396545
188,-1175,-2.405685,-2.410285
189,-1181.25,-2.41926,-2.424025
190,-1187.5,-2.43288,-2.437915
191,-1193.75,-2.44656,-2.45192
192,-1200,-2.460465,-2.46592
193,-1206.25,-2.474425,-2.479935
194,-1212.5,-2.488385,-2.49396
195,-1218.75,-2.502345,-2.50801
196,-1225,-2.516295,-2.52208
197,-1231.25,-2.530315,-2.536225
198,-1237.5,-2.54443,-2.55046
199,-1243.75,-2.558595,-2.564755
200,-1250,-2.5728,-2.57905
201,-1256.25,-2.587085,-2.59344
202,-1262.5,-2.601445,-2.607865
203,-1268.75,-2.615895,-2.62233
204,-1275,-2.630545,-2.63682
205,-1281.25,-2.6453,-2.651395
206,-1287.5,-2.66005,-2.666
207,-1293.75,-2.67479,-2.680725
208,-1300,-2.68956,-2.6956
209,-1306.25,-2.704435,-2.710555
210,-1312.5,-2.71948,-2.725555
211,-1318.75,-2.73466,-2.740645
212,-1325,-2.749965,-2.755735
213,-1331.25,-2.765275,-2.770865
214,-1337.5,-2.78075,-2.786015
215,-1343.75,-2.79634,-2.80122
216,-1350,-2.81197,-2.81655
217,-1356.25,-2.827645,-2.831955
218,-1362.5,-2.843315,-2.847355
219,-1368.75,-2.858985,-2.86275
220,-1375,-2.874665,-2.87818
221,-1381.25,-2.89041,-2.89366
222,-1387.5,-2.90625,-2.909145
223,-1393.75,-2.92208,-2.9247
224,-1400,-2.93806,-2.94038
225,-1406.25,-2.954175,-2.95612
226,-1412.5,-2.970365,-2.97193
227,-1418.75,-2.98655,-2.987835
228,-1425,-3.00296,-3.003785
229,-1431.25,-3.019425,-3.019795
230,-1437.5,-3.035955,-3.035855
231,-1443.75,-3.052615,-3.05192
232,-1450,-3.06934,-3.068
233,-1456.25,-3.086055,-3.084105
234,-1462.5,-3.10277,-3.100315
235,-1468.75,-3.11948,-3.11655
236,-1475,-3.1362,-3.13284
237,-1481.25,-3.15294,-3.149195
238,-1487.5,-3.169745,-3.16562
239,-1493.75,-3.186595,-3.182225
240,-1500,-3.20353,-3.198835
241,-1506.25,-3.220515,-3.215485
242,-1512.5,-3.2376,-3.23216
243,-1518.75,-3.25472,-3.24886
244,-1525,-3.272005,-3.2656
245,-1531.25,-3.289385,-3.282415
246,-1537.5,-3.30687,-3.299265
247,-1543.75,-3.32436,-3.31614
248,-1550,-3.341875,-3.33303
249,-1556.25,-3.359415,-3.349955
250,-1562.5,-3.376975,-3.36694
251,-1568.75,-3.39455,-3.38399
252,-1575,-3.412115,-3.401075
253,-1581.25,-3.429685,-3.418175
254,-1587.5,-3.447305,-3.435315
255,-1593.75,-3.46499,-3.4526
256,-1600,-3.48267,-3.469895
257,-1606.25,-3.500345,-3.487265
258,-1612.5,-3.51801,-3.50465
259,-1618.75,-3.53578,-3.52205
260,-1625,-3.553805,-3.539475
261,-1631.25,-3.571825,-3.55698
262,-1637.5,-3.58984,-3.57458
263,-1643.75,-3.60787,-3.59225
264,-1650,-3.625915,-3.60997
265,-1656.25,-3.64395,-3.627805
266,-1662.5,-3.66198,-3.645695
267,-1668.75,-3.68001,-3.663605
268,-1675,-3.69803,-3.681525
269,-1681.25,-3.716085,-3.699445
270,-1687.5,-3.73418,-3.717395
271,-1693.75,-3.75227,-3.735425
272,-1700,-3.770375,-3.753495
273,-1706.25,-3.78853,-3.771595
274,-1712.5,-3.806715,-3.789805
275,-1718.75,-3.824995,-3.80811
276,-1725,-3.8433,-3.82653
277,-1731.25,-3.861605,-3.845005
278,-1737.5,-3.8799,-3.863535
279,-1743.75,-3.898255,-3.882135
280,-1750,-3.91664,-3.90078
281,-1756.25,-3.93501,-3.91948
282,-1762.5,-3.95338,-3.93822
283,-1768.75,-3.97178,-3.957125
284,-1775,-3.990165,-3.976075
285,-1781.25,-4.008575,-3.995035
286,-1787.5,-4.02706,-4.01402
287,-1793.75,-4.045535,-4.033075
288,-1800,-4.06401,-4.052135
289,-1806.25,-4.082615,-4.07122
290,-1812.5,-4.10151,-4.090335
291,-1818.75,-4.120585,-4.109495
292,-1825,-4.13976,-4.12868
293,-1831.25,-4.159075,-4.147915
294,-1837.5,-4.17847,-4.167205
295,-1843.75,-4.198,-4.186545
296,-1850,-4.217595,-4.20592
297,-1856.25,-4.23725,-4.225325
298,-1862.5,-4.256955,-4.244755
299,-1868.75,-4.27666,-4.26427
300,-1875,-4.296445,-4.28383
301,-1881.25,-4.31628,-4.303405
302,-1887.5,-4.336165,-4.323
303,-1893.75,-4.35614,-4.34262
304,-1900,-4.376125,-4.362335
305,-1906.25,-4.39621,-4.382145
306,-1912.5,-4.416385,-4.402115
307,-1918.75,-4.4366,-4.42216
308,-1925,-4.456865,-4.442245
309,-1931.25,-4.47719,-4.46239
310,-1937.5,-4.49752,-4.48257
311,-1943.75,-4.51791,-4.50283
312,-1950,-4.53842,-4.523135
313,-1956.25,-4.558965,-4.54351
314,-1962.5,-4.57954,-4.5639
315,-1968.75,-4.600175,-4.584335
316,-1975,-4.62089,-4.60491
317,-1981.25,-4.64163,-4.62556
318,-1987.5,-4.662395,-4.646275
319,-1993.75,-4.683225,-4.667045
320,-2000,-4.704065,-4.68788
321,-2006.25,-4.724935,-4.70878
322,-2012.5,-4.7458,-4.729705
323,-2018.75,-4.766675,-4.750695
324,-2025,-4.78761,-4.771785
325,-2031.25,-4.808605,-4.79299
326,-2037.5,-4.829635,-4.814325
327,-2043.75,-4.85066,-4.835695
328,-2050,-4.871735,-4.85707
329,-2056.25,-4.892885,-4.8785
330,-2062.5,-4.91409,-4.899955
331,-2068.75,-4.935435,-4.92142
332,-2075,-4.9569,-4.94293
333,-2081.25,-4.978405,-4.96452
334,-2087.5,-4.999995,-4.98617
335,-2093.75,-5.02181,-5.0079
336,-2100,-5.043875,-5.02966
337,-2106.25,-5.066175,-5.051435
338,-2112.5,-5.08863,-5.07327
339,-2118.75,-5.111225,-5.095145
340,-2125,-5.133915,-5.11706
341,-2131.25,-5.156735,-5.139015
342,-2137.5,-5.17964,-5.161075
343,-2143.75,-5.20264,-5.183205
344,-2150,-5.225685,-5.205395
345,-2156.25,-5.248715,-5.227645
346,-2162.5,-5.27186,-5.249945
347,-2168.75,-5.295035,-5.272295
348,-2175,-5.318215,-5.294675
349,-2181.25,-5.34147,-5.317145
350,-2187.5,-5.364785,-5.339655
351,-2193.75,-5.38811,-5.362215
352,-2200,-5.41151,-5.384795
353,-2206.25,-5.434955,-5.407495
354,-2212.5,-5.458475,-5.430295
355,-2218.75,-5.48203,-5.45316
356,-2225,-5.505605,-5.476075
357,-2231.25,-5.52928,-5.499025
358,-2237.5,-5.55308,-5.522045
359,-2243.75,-5.576925,-5.54511
360,-2250,-5.60087,-5.56828
361,-2256.25,-5.624845,-5.591515
362,-2262.5,-5.64887,-5.61481
363,-2268.75,-5.67288,-5.63814
364,-2275,-5.69689,-5.661515
365,-2281.25,-5.72097,-5.684915
366,-2287.5,-5.745075,-5.70834
367,-2293.75,-5.769235,-5.731785
368,-2300,-5.79341,-5.75526
369,-2306.25,-5.817565,-5.77883
370,-2312.5,-5.841815,-5.80245
371,-2318.75,-5.866065,-5.826085
372,-2325,-5.890355,-5.849775
373,-2331.25,-5.91474,-5.87353
374,-2337.5,-5.93919,-5.89732
375,-2343.75,-5.963655,-5.92115
376,-2350,-5.988155,-5.945
377,-2356.25,-6.01271,-5.96888
378,-2362.5,-6.037255,-5.992785
379,-2368.75,-6.06182,-6.01672
380,-2375,-6.086405,-6.040705
381,-2381.25,-6.110985,-6.06475
382,-2387.5,-6.1356,-6.088845
383,-2393.75,-6.160235,-6.112945
384,-2400,-6.18492,-6.13709
385,-2406.25,-6.209735,-6.16125
386,-2412.5,-6.234675,-6.18548
387,-2418.75,-6.2597,-6.209775
388,-2425,-6.284755,-6.2341
389,-2431.25,-6.309895,-6.258465
390,-2437.5,-6.33512,-6.282885
391,-2443.75,-6.360385,-6.30731
392,-2450,-6.385665,-6.33175
393,-2456.25,-6.41095,-6.3562
394,-2462.5,-6.436255,-6.380665
395,-2468.75,-6.461605,-6.40514
396,-2475,-6.486985,-6.42965
397,-2481.25,-6.51242,-6.454195
398,-2487.5,-6.537935,-6.478765
399,-2493.75,-6.56345,-6.50335
400,-2500,-6.589035,-6.52805
401,-2493.75,-6.578065,-6.51707
402,-2487.5,-6.56708,-6.50609
403,-2481.25,-6.5561,-6.49511
404,-2475,-6.545105,-6.48412
405,-2468.75,-6.534115,-6.47313
406,-2462.5,-6.52312,-6.462135
407,-2456.25,-6.51212,-6.451135
408,-2450,-6.501115,-6.44013
409,-2443.75,-6.490105,-6.429125
410,-2437.5,-6.479095,-6.41811
411,-2431.25,-6.46808,-6.4071
412,-2425,-6.45706,-6.39608
413,-2418.75,-6.446035,-6.385055
414,-2412.5,-6.43501,-6.374025
415,-2406.25,-6.423975,-6.362995
416,-2400,-6.412945,-6.351965
417,-2393.75,-6.4019,-6.340925
418,-2387.5,-6.39086,-6.32988
419,-2381.25,-6.379815,-6.318835
420,-2375,-6.368765,-6.307785
421,-2368.75,-6.35771,-6.29673
422,-2362.5,-6.34665,-6.285675
423,-2356.25,-6.33559,-6.27461
424,-2350,-6.32452,-6.263545
425,-2343.75,-6.313455,-6.252475
426,-2337.5,-6.302375,-6.2414
427,-2331.25,-6.2913,-6.23032
428,-2325,-6.28022,-6.21924
429,-2318.75,-6.269135,-6.20816
430,-2312.5,-6.258045,-6.197065
431,-2306.25,-6.24695,-6.185975
432,-2300,-6.23585,-6.174875
433,-2293.75,-6.22475,-6.163775
434,-2287.5,-6.213645,-6.15267
435,-2281.25,-6.202535,-6.14156
436,-2275,-6.191425,-6.13045
437,-2268.75,-6.180305,-6.11933
438,-2262.5,-6.169185,-6.10821
439,-2256.25,-6.15806,-6.097085
440,-2250,-6.146935,-6.085955
441,-2243.75,-6.1358,-6.074825
442,-2237.5,-6.12466,-6.063685
443,-2231.25,-6.11352,-6.052545
444,-2225,-6.102375,-6.0414
445,-2218.75,-6.091225,-6.03025
446,-2212.5,-6.080075,-6.0191
447,-2206.25,-6.06892,-6.007945
448,-2200,-6.05776,-5.996785
449,-2193.75,-6.046595,-5.985615
450,-2187.5,-6.035425,-5.974445
451,-2181.25,-6.024255,-5.963275
452,-2175,-6.01308,-5.9521
453,-2168.75,-6.0019,-5.94092
454,-2162.5,-5.990715,-5.929735
455,-2156.25,-5.979525,-5.918545
456,-2150,-5.968335,-5.907355
457,-2143.75,-5.95714,-5.896155
458,-2137.5,-5.94594,-5.884955
459,-2131.25,-5.934735,-5.87375
460,-2125,-5.923525,-5.862545
461,-2118.75,-5.912315,-5.85133
462,-2112.5,-5.9011,-5.84011
463,-2106.25,-5.88988,-5.828895
464,-2100,-5.878655,-5.81767
465,-2093.75,-5.867425,-5.80644
466,-2087.5,-5.856195,-5.795205
467,-2081.25,-5.84496,-5.78397
468,-2075,-5.83372,-5.77273
469,-2068.75,-5.822475,-5.761485
470,-2062.5,-5.811225,-5.75024
471,-2056.25,-5.799975,-5.738985
472,-2050,-5.78872,-5.72773
473,-2043.75,-5.77746,-5.716465
474,-2037.5,-5.7662,-5.705205
475,-2031.25,-5.75493,-5.693935
476,-2025,-5.743655,-5.68266
477,-2018.75,-5.73238,-5.67138
478,-2012.5,-5.7211,-5.6601
479,-2006.25,-5.70982,-5.64882
480,-2000,-5.69853,-5.63753
481,-1993.75,-5.687235,-5.626235
482,-1987.5,-5.67594,-5.614935
483,-1981.25,-5.66464,-5.603635
484,-1975,-5.65334,-5.59233
485,-1968.75,-5.64203,-5.58102
486,-1962.5,-5.630715,-5.56971
487,-1956.25,-5.6194,-5.55839
488,-1950,-5.60808,-5.54707
489,-1943.75,-5.596755,-5.53574
490,-1937.5,-5.585425,-5.524415
491,-1931.25,-5.574095,-5.513075
492,-1925,-5.56276,-5.50174
493,-1918.75,-5.55142,-5.4904
494,-1912.5,-5.54007,-5.47905
495,-1906.25,-5.528725,-5.4677
496,-1900,-5.517375,-5.45635
497,-1893.75,-5.506015,-5.44499
498,-1887.5,-5.49465,-5.433625
499,-1881.25,-5.48329,-5.42226
500,-1875,-5.47192,-5.410885
501,-1868.75,-5.460545,-5.399515
502,-1862.5,-5.44917,-5.388135
503,-1856.25,-5.43779,-5.37675
504,-1850,-5.4264,-5.365365
505,-1843.75,-5.415015,-5.353975
506,-1837.5,-5.40362,-5.34258
507,-1831.25,-5.39222,-5.331175
508,-1825,-5.38082,-5.319775
509,-1818.75,-5.369415,-5.308365
510,-1812.5,-5.358005,-5.296955
511,-1806.25,-5.34659,-5.28554
512,-1800,-5.33517,-5.27412
513,-1793.75,-5.32375,-5.262695
514,-1787.5,-5.31232,-5.251265
515,-1781.25,-5.300895,-5.239835
516,-1775,-5.289455,-5.228395
517,-1768.75,-5.27802,-5.216955
518,-1762.5,-5.26658,-5.20551
519,-1756.25,-5.25513,-5.19406
520,-1750,-5.243675,-5.18261
521,-1743.75,-5.232225,-5.17115
522,-1737.5,-5.220765,-5.15969
523,-1731.25,-5.2093,-5.148225
524,-1725,-5.19783,-5.136755
525,-1718.75,-5.18636,-5.125275
526,-1712.5,-5.174885,-5.1138
527,-1706.25,-5.163405,-5.10232
528,-1700,-5.15192,-5.09083
529,-1693.75,-5.14043,-5.07934
530,-1687.5,-5.12894,-5.067845
531,-1681.25,-5.117445,-5.056345
532,-1675,-5.10594,-5.044845
533,-1668.75,-5.09444,-5.033335
534,-1662.5,-5.08293,-5.021825
535,-1656.25,-5.071415,-5.010305
536,-1650,-5.059895,-4.998785
537,-1643.75,-5.048375,-4.98726
538,-1637.5,-5.03685,-4.97573
539,-1631.25,-5.02532,-4.9642
540,-1625,-5.013785,-4.952665
541,-1618.75,-5.002245,-4.941125
542,-1612.5,-4.990705,-4.929575
543,-1606.25,-4.97916,-4.918025
544,-1600,-4.967605,-4.90647
545,-1593.75,-4.95605,-4.894915
546,-1587.5,-4.944495,-4.88335
547,-1581.25,-4.932925,-4.871785
548,-1575,-4.92136,-4.860215
549,-1568.75,-4.90979,-4.84864
550,-1562.5,-4.89821,-4.837065
551,-1556.25,-4.886635,-4.825475
552,-1550,-4.875045,-4.81389
553,-1543.75,-4.86346,-4.8023
554,-1537.5,-4.851865,-4.7907
555,-1531.25,-4.840265,-4.7791
556,-1525,-4.828665,-4.767495
557,-1518.75,-4.81706,-4.755885
558,-1512.5,-4.80545,-4.744275
559,-1506.25,-4.793835,-4.732655
560,-1500,-4.782215,-4.721035
561,-1493.75,-4.770595,-4.70941
562,-1487.5,-4.758965,-4.69778
563,-1481.25,-4.74734,-4.68614
564,-1475,-4.7357,-4.674505
565,-1468.75,-4.72406,-4.66286
566,-1462.5,-4.712415,-4.651215
567,-1456.25,-4.70077,-4.639565
568,-1450,-4.68912,-4.627905
569,-1443.75,-4.67746,-4.616245
570,-1437.5,-4.6658,-4.60458
571,-1431.25,-4.654135,-4.59291
572,-1425,-4.642465,-4.58124
573,-1418.75,-4.63079,-4.56956
574,-1412.5,-4.61911,-4.55788
575,-1406.25,-4.60743,-4.546195
576,-1400,-4.595745,-4.534505
577,-1393.75,-4.584055,-4.52281
578,-1387.5,-4.57236,-4.51111
579,-1381.25,-4.56066,-4.49941
580,-1375,-4.548955,-4.4877
581,-1368.75,-4.537245,-4.47599
582,-1362.5,-4.525535,-4.464275
583,-1356.25,-4.51382,-4.452555
584,-1350,-4.5021,-4.440825
585,-1343.75,-4.490375,-4.429095
586,-1337.5,-4.478645,-4.41736
587,-1331.25,-4.46691,-4.40563
588,-1325,-4.45517,-4.39388
589,-1318.75,-4.44343,-4.382135
590,-1312.5,-4.431685,-4.370385
591,-1306.25,-4.419935,-4.358635
592,-1300,-4.408175,-4.346875
593,-1293.75,-4.39642,-4.335105
594,-1287.5,-4.384655,-4.32334
595,-1281.25,-4.372885,-4.31157
596,-1275,-4.361115,-4.29979
597,-1268.75,-4.349335,-4.28801
598,-1262.5,-4.337555,-4.276225
599,-1256.25,-4.32577,-4.264435
600,-1250,-4.31398,-4.252635
601,-1243.75,-4.302185,-4.24084
602,-1237.5,-4.290385,-4.229035
603,-1231.25,-4.278585,-4.21723
604,-1225,-4.26678,-4.20542
605,-1218.75,-4.254965,-4.1936
606,-1212.5,-4.243145,-4.18178
607,-1206.25,-4.23133,-4.169955
608,-1200,-4.219505,-4.158125
609,-1193.75,-4.207675,-4.14629
610,-1187.5,-4.19584,-4.134455
611,-1181.25,-4.184005,-4.12261
612,-1175,-4.17216,-4.11076
613,-1168.75,-4.160315,-4.09891
614,-1162.5,-4.148465,-4.087055
615,-1156.25,-4.13661,-4.075195
616,-1150,-4.124745,-4.06333
617,-1143.75,-4.112885,-4.051465
618,-1137.5,-4.10102,-4.039585
619,-1131.25,-4.08914,-4.02771
620,-1125,-4.077265,-4.01583
621,-1118.75,-4.065385,-4.00394
622,-1112.5,-4.0535,-3.99205
623,-1106.25,-4.04161,-3.980155
624,-1100,-4.02971,-3.968255
625,-1093.75,-4.017815,-3.956345
626,-1087.5,-4.005915,-3.94444
627,-1081.25,-3.994005,-3.932525
628,-1075,-3.98209,-3.92061
629,-1068.75,-3.97017,-3.908685
630,-1062.5,-3.95825,-3.89676
631,-1056.25,-3.946325,-3.884825
632,-1050,-3.934395,-3.87289
633,-1043.75,-3.92246,-3.860955
634,-1037.5,-3.91052,-3.849005
635,-1031.25,-3.89858,-3.837055
636,-1025,-3.88663,-3.8251
637,-1018.75,-3.874675,-3.813145
638,-1012.5,-3.86272,-3.80118
639,-1006.25,-3.85076,-3.789215
640,-1000,-3.838795,-3.777245
641,-993.75,-3.826825,-3.765265
642,-987.5,-3.81485,-3.753285
643,-981.25,-3.80287,-3.741305
644,-975,-3.79089,-3.72931
645,-968.75,-3.778895,-3.71732
646,-962.5,-3.766905,-3.70532
647,-956.25,-3.754905,-3.69332
648,-950,-3.74291,-3.68131
649,-943.75,-3.7309,-3.669295
650,-937.5,-3.71889,-3.657285
651,-931.25,-3.706875,-3.64526
652,-925,-3.694855,-3.633235
653,-918.75,-3.68283,-3.621205
654,-912.5,-3.6708,-3.60917
655,-906.25,-3.65877,-3.59713
656,-900,-3.646735,-3.585085
657,-893.75,-3.63469,-3.573035
658,-887.5,-3.622645,-3.560985
659,-881.25,-3.61059,-3.548925
660,-875,-3.59854,-3.536865
661,-868.75,-3.586475,-3.5248
662,-862.5,-3.574415,-3.51273
663,-856.25,-3.562345,-3.50065
664,-850,-3.55027,-3.488575
665,-843.75,-3.538195,-3.47649
666,-837.5,-3.526115,-3.4644
667,-831.25,-3.514025,-3.452305
668,-825,-3.50193,-3.440205
669,-818.75,-3.48984,-3.428105
670,-812.5,-3.477735,-3.416
671,-806.25,-3.465635,-3.403885
672,-800,-3.45352,-3.39177
673,-793.75,-3.44141,-3.379645
674,-787.5,-3.42929,-3.367525
675,-781.25,-3.417165,-3.355395
676,-775,-3.405035,-3.343255
677,-768.75,-3.392905,-3.331115
678,-762.5,-3.38077,-3.31897
679,-756.25,-3.368625,-3.30682
680,-750,-3.35648,-3.29467
681,-743.75,-3.344325,-3.282515
682,-737.5,-3.332175,-3.27035
683,-731.25,-3.32001,-3.258185
684,-725,-3.30785,-3.246015
685,-718.75,-3.29568,-3.233835
686,-712.5,-3.283505,-3.221655
687,-706.25,-3.271325,-3.20947
688,-700,-3.25914,-3.19728
689,-693.75,-3.24696,-3.185085
690,-687.5,-3.234765,-3.172885
691,-681.25,-3.222565,-3.16068
692,-675,-3.210365,-3.148475
693,-668.75,-3.19816,-3.136255
694,-662.5,-3.18595,-3.12404
695,-656.25,-3.173735,-3.11182
696,-650,-3.161515,-3.09959
697,-643.75,-3.14929,-3.08736
698,-637.5,-3.13706,-3.07512
699,-631.25,-3.12483,-3.06288
700,-625,-3.11259,-3.050635
701,-618.75,-3.100345,-3.038385
702,-612.5,-3.0881,-3.026125
703,-606.25,-3.07585,-3.01387
704,-600,-3.06359,-3.0016
705,-593.75,-3.05133,-2.98933
706,-587.5,-3.039065,-2.97706
707,-581.25,-3.026795,-2.96478
708,-575,-3.01452,-2.952495
709,-568.75,-3.00224,-2.94021
710,-562.5,-2.989955,-2.927915
711,-556.25,-2.977665,-2.91562
712,-550,-2.96537,-2.90332
713,-543.75,-2.95307,-2.89101
714,-537.5,-2.94077,-2.8787
715,-531.25,-2.92846,-2.866385
716,-525,-2.916145,-2.854065
717,-518.75,-2.90383,-2.841735
718,-512.5,-2.89151,-2.829405
719,-506.25,-2.87918,-2.81707
720,-500,-2.86685,-2.80473
721,-493.75,-2.854515,-2.792385
722,-487.5,-2.84217,-2.780035
723,-481.25,-2.82983,-2.76768
724,-475,-2.817475,-2.755325
