TIME,FORCE,ANSYS,WORK
60,-450,-0.009340605,-0.00933966
61,-457.5,-0.009494075,-0.009493095
62,-465,-0.00964748,-0.00964647
63,-472.5,-0.009800805,-0.00979977
64,-480,-0.009954065,-0.009952995
65,-487.5,-0.01010725,-0.01010615
66,-495,-0.0102604,-0.01025925
67,-502.5,-0.0104134,-0.01041225
68,-510,-0.01056635,-0.0105652
69,-517.5,-0.0107193,-0.0107181
70,-525,-0.0108721,-0.01087085
71,-532.5,-0.0110249,-0.0110236
72,-540,-0.01117755,-0.01117625
73,-547.5,-0.0113302,-0.01132885
74,-555,-0.0114828,-0.01148135
75,-562.5,-0.01163525,-0.0116338
76,-570,-0.01178765,-0.0117862
77,-577.5,-0.01194,-0.0119385
78,-585,-0.0120923,-0.01209075
79,-592.5,-0.01224445,-0.01224285
80,-600,-0.01239655,-0.01239495
81,-607.5,-0.01254865,-0.012547
82,-615,-0.0127006,-0.0126989
83,-622.5,-0.01285255,-0.0128508
84,-630,-0.01300445,-0.01300265
85,-637.5,-0.0131562,-0.01315435
86,-645,-0.0133079,-0.01330605
87,-652.5,-0.01345955,-0.01345765
88,-660,-0.01361115,-0.0136092
89,-667.5,-0.01376265,-0.0137606
90,-675,-0.01391405,-0.01391205
91,-682.5,-0.0140654,-0.01406335
92,-690,-0.01421675,-0.01421465
93,-697.5,-0.01436795,-0.0143658
94,-705,-0.0145191,-0.0145169
95,-712.5,-0.0146702,-0.01466795
96,-720,-0.0148212,-0.0148189
97,-727.5,-0.01497215,-0.0149698
98,-735,-0.015123,-0.01512065
99,-742.5,-0.0152738,-0.01527145
100,-750,-0.01542455,-0.0154221
101,-757.5,-0.01557525,-0.01557275
102,-765,-0.01572585,-0.0157233
103,-772.5,-0.0158764,-0.0158738
104,-780,-0.01602685,-0.0160242
105,-787.5,-0.01617725,-0.01617455
106,-795,-0.01632755,-0.01632485
107,-802.5,-0.0164778,-0.01647505
108,-810,-0.016628,-0.0166252
109,-817.5,-0.01677815,-0.01677525
110,-825,-0.0169282,-0.01692525
111,-832.5,-0.0170782,-0.0170752
112,-840,-0.0172281,-0.01722505
113,-847.5,-0.01737795,-0.01737485
114,-855,-0.01752775,-0.01752455
115,-862.5,-0.0176774,-0.01767425
116,-870,-0.0178271,-0.0178238
117,-877.5,-0.01797665,-0.01797335
118,-885,-0.01812615,-0.0181228
119,-892.5,-0.0182756,-0.0182722
120,-900,-0.018425,-0.01842155
121,-907.5,-0.01857425,-0.01857075
122,-915,-0.01872355,-0.01871995
123,-922.5,-0.0188727,-0.0188691
124,-930,-0.0190218,-0.0190181
125,-937.5,-0.01917085,-0.0191674
126,-945,-0.0193198,-0.01931725
127,-952.5,-0.0194687,-0.01946745
128,-960,-0.0196179,-0.01961845
129,-967.5,-0.0197677,-0.01976935
130,-975,-0.01991795,-0.01992035
131,-982.5,-0.0200682,-0.0200719
132,-990,-0.02021835,-0.0202234
133,-997.5,-0.02036875,-0.0203752
134,-1005,-0.02051935,-0.02052715
135,-1012.5,-0.02067055,-0.0206791
136,-1020,-0.02082165,-0.0208313
137,-1027.5,-0.0209727,-0.0209842
138,-1035,-0.0211238,-0.0211372
139,-1042.5,-0.0212763,-0.02129045
140,-1050,-0.02142865,-0.02144405
141,-1057.5,-0.02158095,-0.02159805
142,-1065,-0.0217344,-0.0217524
143,-1072.5,-0.0218897,-0.0219071
144,-1080,-0.02204525,-0.02206195
145,-1087.5,-0.02220145,-0.02221695
146,-1095,-0.02235765,-0.02237235
147,-1102.5,-0.0225143,-0.022528
148,-1110,-0.0226717,-0.02268435
149,-1117.5,-0.0228296,-0.02284195
150,-1125,-0.02298745,-0.0230014
151,-1132.5,-0.0231464,-0.02316265
152,-1140,-0.0233066,-0.02332475
153,-1147.5,-0.02346675,-0.0234868
154,-1155,-0.0236268,-0.0236491
155,-1162.5,-0.0237869,-0.02381235
156,-1170,-0.02394875,-0.0239783
157,-1177.5,-0.0241109,-0.0241452
158,-1185,-0.02427435,-0.02431195
159,-1192.5,-0.0244382,-0.02447875
160,-1200,-0.02460465,-0.0246454
161,-1207.5,-0.0247722,-0.02481205
162,-1215,-0.0249397,-0.02498165
163,-1222.5,-0.0251071,-0.0251528
164,-1230,-0.0252751,-0.02532385
165,-1237.5,-0.02544435,-0.02549535
166,-1245,-0.02561435,-0.0256691
167,-1252.5,-0.02578515,-0.0258429
168,-1260,-0.025957,-0.02601715
169,-1267.5,-0.0261299,-0.0261918
170,-1275,-0.0263055,-0.02636755
171,-1282.5,-0.02648255,-0.02654485
172,-1290,-0.02665945,-0.026724
173,-1297.5,-0.02683645,-0.026904
174,-1305,-0.0270146,-0.02708415
175,-1312.5,-0.0271948,-0.02726425
176,-1320,-0.0273772,-0.02744495
177,-1327.5,-0.0275609,-0.0276265
178,-1335,-0.0277454,-0.02780845
179,-1342.5,-0.0279322,-0.02799065
180,-1350,-0.0281198,-0.02817355
181,-1357.5,-0.0283078,-0.0283564
182,-1365,-0.0284959,-0.02853975
183,-1372.5,-0.0286838,-0.02872435
184,-1380,-0.0288726,-0.02890915
185,-1387.5,-0.0290625,-0.0290947
186,-1395,-0.0292525,-0.0292803
187,-1402.5,-0.0294451,-0.0294671
188,-1410,-0.02963895,-0.02965405
189,-1417.5,-0.0298332,-0.02984115
190,-1425,-0.0300296,-0.03002825
191,-1432.5,-0.03022735,-0.0302157
192,-1440,-0.03042605,-0.0304046
193,-1447.5,-0.03062655,-0.0305971
194,-1455,-0.03082715,-0.0307903
195,-1462.5,-0.03102775,-0.0309845
196,-1470,-0.03122825,-0.03117865
197,-1477.5,-0.03142905,-0.0313733
198,-1485,-0.03163015,-0.03156795
199,-1492.5,-0.03183235,-0.03176485
200,-1500,-0.03203535,-0.03196365
201,-1507.5,-0.03223915,-0.03216285
202,-1515,-0.03244455,-0.0323619
203,-1522.5,-0.03265095,-0.03256095
204,-1530,-0.03285905,-0.03276085
205,-1537.5,-0.0330688,-0.0329632
206,-1545,-0.0332787,-0.0331665
207,-1552.5,-0.03348895,-0.03337025
208,-1560,-0.03369945,-0.0335748
209,-1567.5,-0.0339104,-0.03377975
210,-1575,-0.03412125,-0.03398485
211,-1582.5,-0.0343321,-0.0341899
212,-1590,-0.03454385,-0.03439525
213,-1597.5,-0.03475605,-0.0346024
214,-1605,-0.03496815,-0.03480985
215,-1612.5,-0.0351802,-0.0350195
216,-1620,-0.03539395,-0.03522955
217,-1627.5,-0.0356102,-0.0354407
218,-1635,-0.03582645,-0.03565265
219,-1642.5,-0.0360427,-0.03586565
220,-1650,-0.03625925,-0.03607945
221,-1657.5,-0.0364757,-0.0362934
222,-1665,-0.03669205,-0.03650765
223,-1672.5,-0.0369083,-0.03672475
224,-1680,-0.03712475,-0.0369421
225,-1687.5,-0.0373419,-0.0371598
226,-1695,-0.03755905,-0.0373782
227,-1702.5,-0.03777635,-0.0375981
228,-1710,-0.03799445,-0.0378189
229,-1717.5,-0.0382135,-0.03803975
230,-1725,-0.0384331,-0.0382624
231,-1732.5,-0.03865275,-0.0384851
232,-1740,-0.0388724,-0.03870785
233,-1747.5,-0.039093,-0.0389307
234,-1755,-0.0393135,-0.03915355
235,-1762.5,-0.0395339,-0.03937675
236,-1770,-0.0397547,-0.03960075
237,-1777.5,-0.03997535,-0.03982525
238,-1785,-0.0401968,-0.04005155
239,-1792.5,-0.04041855,-0.0402781
240,-1800,-0.0406402,-0.0405048
241,-1807.5,-0.0408639,-0.04073205
242,-1815,-0.0410913,-0.04096025
243,-1822.5,-0.0413208,-0.04118915
244,-1830,-0.04155215,-0.0414179
245,-1837.5,-0.0417848,-0.0416467
246,-1845,-0.0420192,-0.04187545
247,-1852.5,-0.04225465,-0.04210435
248,-1860,-0.04249085,-0.04233365
249,-1867.5,-0.0427273,-0.0425635
250,-1875,-0.0429646,-0.04279385
251,-1882.5,-0.0432025,-0.0430268
252,-1890,-0.04344165,-0.0432633
253,-1897.5,-0.0436814,-0.04350255
254,-1905,-0.0439219,-0.04374355
255,-1912.5,-0.04416405,-0.0439855
256,-1920,-0.0444066,-0.0442287
257,-1927.5,-0.0446501,-0.04447305
258,-1935,-0.044894,-0.0447182
259,-1942.5,-0.04513835,-0.04496365
260,-1950,-0.0453843,-0.0452104
261,-1957.5,-0.04563085,-0.04545725
262,-1965,-0.045878,-0.04570455
263,-1972.5,-0.04612605,-0.04595305
264,-1980,-0.0463749,-0.0462027
265,-1987.5,-0.0466241,-0.0464528
266,-1995,-0.04687405,-0.04670405
267,-2002.5,-0.0471243,-0.04695565
268,-2010,-0.0473747,-0.0472077
269,-2017.5,-0.04762505,-0.0474598
270,-2025,-0.0478762,-0.04771375
271,-2032.5,-0.04812825,-0.04796875
272,-2040,-0.0483806,-0.0482239
273,-2047.5,-0.04863315,-0.0484795
274,-2055,-0.0488866,-0.04873525
275,-2062.5,-0.04914105,-0.04899145
276,-2070,-0.04939745,-0.04924755
277,-2077.5,-0.04965505,-0.0495041
278,-2085,-0.04991375,-0.0497611
279,-2092.5,-0.0501743,-0.05001915
280,-2100,-0.05043895,-0.05027765
281,-2107.5,-0.0507067,-0.0505372
282,-2115,-0.0509766,-0.0507976
283,-2122.5,-0.05124845,-0.0510592
284,-2130,-0.05152175,-0.0513215
285,-2137.5,-0.05179655,-0.051584
286,-2145,-0.0520727,-0.0518465
287,-2152.5,-0.0523491,-0.0521093
288,-2160,-0.05262605,-0.05237315
289,-2167.5,-0.05290415,-0.05263785
290,-2175,-0.05318235,-0.05290495
291,-2182.5,-0.0534615,-0.05317425
292,-2190,-0.0537413,-0.05344465
293,-2197.5,-0.05402155,-0.05371615
294,-2205,-0.05430285,-0.05398855
295,-2212.5,-0.0545849,-0.0542618
296,-2220,-0.0548676,-0.05453585
297,-2227.5,-0.0551508,-0.0548102
298,-2235,-0.05543565,-0.05508525
299,-2242.5,-0.0557217,-0.05536115
300,-2250,-0.0560089,-0.05563705
301,-2257.5,-0.0562967,-0.0559134
302,-2265,-0.05658495,-0.05619025
303,-2272.5,-0.056873,-0.05646815
304,-2280,-0.0571617,-0.05674595
305,-2287.5,-0.0574509,-0.05702435
306,-2295,-0.05774095,-0.05730345
307,-2302.5,-0.0580309,-0.05758375
308,-2310,-0.0583213,-0.0578642
309,-2317.5,-0.05861235,-0.05814445
310,-2325,-0.05890375,-0.0584249
311,-2332.5,-0.05919645,-0.0587064
312,-2340,-0.05948995,-0.05898825
313,-2347.5,-0.0597836,-0.05927015
314,-2355,-0.0600782,-0.05955225
315,-2362.5,-0.06037275,-0.0598355
316,-2370,-0.0606675,-0.06012115
317,-2377.5,-0.0609626,-0.06040915
318,-2385,-0.06125775,-0.06069815
319,-2392.5,-0.06155325,-0.06098795
320,-2400,-0.0618494,-0.06127835
321,-2407.5,-0.0621474,-0.06156925
322,-2415,-0.06244705,-0.0618615
323,-2422.5,-0.06274745,-0.0621544
324,-2430,-0.06304885,-0.0624481
325,-2437.5,-0.0633514,-0.0627431
326,-2445,-0.06365465,-0.06303885
327,-2452.5,-0.06395795,-0.06333515
328,-2460,-0.06426155,-0.0636315
329,-2467.5,-0.06456555,-0.0639281
330,-2475,-0.0648701,-0.064225
331,-2482.5,-0.0651754,-0.06452245
332,-2490,-0.06548165,-0.0648203
333,-2497.5,-0.06578815,-0.06511935
334,-2505,-0.06609545,-0.06541885
335,-2512.5,-0.06640275,-0.0657184
336,-2520,-0.0667105,-0.0660187
337,-2527.5,-0.06701815,-0.06631885
338,-2535,-0.0673261,-0.066619
339,-2542.5,-0.06763415,-0.0669201
340,-2550,-0.0679425,-0.06722165
341,-2557.5,-0.06825205,-0.067523
342,-2565,-0.0685619,-0.06782485
343,-2572.5,-0.068872,-0.0681277
344,-2580,-0.0691821,-0.0684308
345,-2587.5,-0.0694921,-0.06873395
346,-2595,-0.0698021,-0.06903745
347,-2602.5,-0.0701124,-0.06934135
348,-2610,-0.07042275,-0.0696454
349,-2617.5,-0.070733,-0.0699495
350,-2625,-0.0710437,-0.07025355
351,-2632.5,-0.0713545,-0.070558
352,-2640,-0.07166535,-0.0708624
353,-2647.5,-0.07197645,-0.07116695
354,-2655,-0.0722878,-0.0714721
355,-2662.5,-0.0725991,-0.07177725
356,-2670,-0.0729107,-0.0720822
357,-2677.5,-0.0732224,-0.07238705
358,-2685,-0.0735341,-0.07269175
359,-2692.5,-0.07384645,-0.07299665
360,-2700,-0.0741586,-0.07330145
361,-2707.5,-0.07447125,-0.0736061
362,-2715,-0.07478385,-0.07391165
363,-2722.5,-0.07509675,-0.07421765
364,-2730,-0.0754099,-0.0745244
365,-2737.5,-0.07572285,-0.07483155
366,-2745,-0.0760359,-0.0751385
367,-2752.5,-0.07634955,-0.0754453
368,-2760,-0.0766631,-0.07575245
369,-2767.5,-0.0769768,-0.07606
370,-2775,-0.0772908,-0.07636735
371,-2782.5,-0.0776049,-0.0766745
372,-2790,-0.0779188,-0.0769818
373,-2797.5,-0.07823255,-0.07728895
374,-2805,-0.07854605,-0.0775959
375,-2812.5,-0.07885965,-0.07790325
376,-2820,-0.07917465,-0.07821075
377,-2827.5,-0.0794898,-0.07851845
378,-2835,-0.07980465,-0.07882655
379,-2842.5,-0.08011965,-0.0791351
380,-2850,-0.08043445,-0.07944375
381,-2857.5,-0.08074915,-0.0797521
382,-2865,-0.0810638,-0.0800602
383,-2872.5,-0.0813785,-0.08036815
384,-2880,-0.08169305,-0.0806768
385,-2887.5,-0.0820076,-0.0809865
386,-2895,-0.08232215,-0.08129685
387,-2902.5,-0.0826373,-0.0816072
388,-2910,-0.08295285,-0.08191815
389,-2917.5,-0.0832684,-0.0822296
390,-2925,-0.08358395,-0.08254085
391,-2932.5,-0.0838996,-0.08285245
392,-2940,-0.08421555,-0.0831646
393,-2947.5,-0.0845319,-0.0834765
394,-2955,-0.08484905,-0.08378825
395,-2962.5,-0.0851665,-0.0841003
396,-2970,-0.0854841,-0.0844132
397,-2977.5,-0.08580145,-0.0847263
398,-2985,-0.08611875,-0.0850394
399,-2992.5,-0.08643595,-0.08535245
400,-3000,-0.08675335,-0.08566575
401,-2992.5,-0.08662845,-0.08553245
402,-2985,-0.08650345,-0.08541875
403,-2977.5,-0.0863784,-0.0852936
404,-2970,-0.08625335,-0.0851684
405,-2962.5,-0.08612825,-0.0850432
406,-2955,-0.08600305,-0.0849179
407,-2947.5,-0.0858778,-0.0847926
408,-2940,-0.0857525,-0.08466725
409,-2932.5,-0.08562715,-0.08454175
410,-2925,-0.0855018,-0.0844163
411,-2917.5,-0.0853764,-0.0842908
412,-2910,-0.0852509,-0.0841652
413,-2902.5,-0.08512535,-0.08403955
414,-2895,-0.08499975,-0.08391385
415,-2887.5,-0.0848741,-0.08378815
416,-2880,-0.0847484,-0.08366235
417,-2872.5,-0.08462265,-0.08353645
418,-2865,-0.08449685,-0.0834106
419,-2857.5,-0.084371,-0.0832846
420,-2850,-0.0842451,-0.0831586
421,-2842.5,-0.0841192,-0.0830326
422,-2835,-0.08399315,-0.08290645
423,-2827.5,-0.0838671,-0.08278035
424,-2820,-0.083741,-0.0826541
425,-2812.5,-0.08361485,-0.08252785
426,-2805,-0.08348865,-0.0824015
427,-2797.5,-0.0833624,-0.08227515
428,-2790,-0.0832361,-0.08214875
429,-2782.5,-0.0831097,-0.08202225
430,-2775,-0.0829833,-0.08189575
431,-2767.5,-0.08285685,-0.08176915
432,-2760,-0.0827303,-0.08164255
433,-2752.5,-0.0826037,-0.08151585
434,-2745,-0.0824771,-0.0813891
435,-2737.5,-0.08235045,-0.08126235
436,-2730,-0.0822237,-0.0811355
437,-2722.5,-0.0820969,-0.08100865
438,-2715,-0.08197005,-0.08088165
439,-2707.5,-0.08184315,-0.08075465
440,-2700,-0.08171625,-0.0806276
441,-2692.5,-0.0815893,-0.0805005
442,-2685,-0.0814622,-0.08037335
443,-2677.5,-0.08133515,-0.08024615
444,-2670,-0.08120795,-0.08011885
445,-2662.5,-0.0810808,-0.07999155
446,-2655,-0.0809535,-0.0798642
447,-2647.5,-0.0808262,-0.0797368
448,-2640,-0.08069885,-0.0796093
449,-2632.5,-0.0805714,-0.0794818
450,-2625,-0.080444,-0.0793542
451,-2617.5,-0.08031645,-0.07922655
452,-2610,-0.08018885,-0.07909885
453,-2602.5,-0.08006125,-0.07897115
454,-2595,-0.0799336,-0.07884335
455,-2587.5,-0.07980585,-0.0787155
456,-2580,-0.07967805,-0.0785876
457,-2572.5,-0.07955025,-0.07845965
458,-2565,-0.0794223,-0.07833165
459,-2557.5,-0.0792944,-0.07820355
460,-2550,-0.07916645,-0.07807545
461,-2542.5,-0.07903835,-0.0779473
462,-2535,-0.0789103,-0.0778191
463,-2527.5,-0.0787821,-0.0776908
464,-2520,-0.07865385,-0.07756245
465,-2512.5,-0.07852565,-0.07743405
466,-2505,-0.0783973,-0.07730565
467,-2497.5,-0.07826895,-0.07717715
468,-2490,-0.07814055,-0.0770486
469,-2482.5,-0.07801205,-0.07692
470,-2475,-0.0778835,-0.0767914
471,-2467.5,-0.07775495,-0.07666265
472,-2460,-0.0776263,-0.07653395
473,-2452.5,-0.07749765,-0.0764051
474,-2445,-0.0773689,-0.07627625
475,-2437.5,-0.0772401,-0.0761473
476,-2430,-0.07711125,-0.0760183
477,-2422.5,-0.07698235,-0.0758893
478,-2415,-0.0768534,-0.07576025
479,-2407.5,-0.0767244,-0.07563105
480,-2400,-0.0765953,-0.0755019
481,-2392.5,-0.07646615,-0.07537265
482,-2385,-0.076337,-0.07524335
483,-2377.5,-0.0762078,-0.075114
484,-2370,-0.0760785,-0.0749846
485,-2362.5,-0.07594915,-0.07485515
486,-2355,-0.07581975,-0.0747256
487,-2347.5,-0.0756903,-0.07459605
488,-2340,-0.0755608,-0.0744664
489,-2332.5,-0.07543125,-0.0743367
490,-2325,-0.07530165,-0.074207
491,-2317.5,-0.075172,-0.0740772
492,-2310,-0.0750423,-0.07394735
493,-2302.5,-0.07491255,-0.07381745
494,-2295,-0.07478275,-0.07368745
495,-2287.5,-0.0746528,-0.07355745
496,-2280,-0.0745229,-0.0734274
497,-2272.5,-0.0743929,-0.0732973
498,-2265,-0.07426285,-0.0731671
499,-2257.5,-0.07413275,-0.07303685
500,-2250,-0.0740026,-0.07290655
501,-2242.5,-0.0738724,-0.07277625
502,-2235,-0.07374215,-0.07264585
503,-2227.5,-0.07361185,-0.0725154
504,-2220,-0.0734815,-0.0723849
505,-2212.5,-0.07335105,-0.0722543
506,-2205,-0.07322055,-0.0721237
507,-2197.5,-0.07309005,-0.07199305
508,-2190,-0.07295945,-0.07186235
509,-2182.5,-0.0728288,-0.07173155
510,-2175,-0.0726981,-0.0716007
511,-2167.5,-0.07256735,-0.0714698
512,-2160,-0.07243655,-0.07133885
513,-2152.5,-0.0723057,-0.07120785
514,-2145,-0.07217475,-0.07107675
515,-2137.5,-0.07204375,-0.07094565
516,-2130,-0.07191275,-0.0708145
517,-2122.5,-0.0717817,-0.07068325
518,-2115,-0.0716505,-0.070552
519,-2107.5,-0.07151935,-0.0704206
520,-2100,-0.07138805,-0.07028925
521,-2092.5,-0.0712568,-0.07015775
522,-2085,-0.0711254,-0.07002625
523,-2077.5,-0.07099395,-0.0698947
524,-2070,-0.0708625,-0.0697631
525,-2062.5,-0.070731,-0.0696314
526,-2055,-0.0705994,-0.0694997
527,-2047.5,-0.07046775,-0.0693679
528,-2040,-0.07033605,-0.06923605
529,-2032.5,-0.0702043,-0.06910415
530,-2025,-0.0700725,-0.0689722
531,-2017.5,-0.06994065,-0.0688402
532,-2010,-0.0698087,-0.0687081
533,-2002.5,-0.0696767,-0.068576
534,-1995,-0.0695447,-0.0684438
535,-1987.5,-0.0694126,-0.06831155
536,-1980,-0.06928045,-0.06817925
537,-1972.5,-0.06914825,-0.0680469
538,-1965,-0.069016,-0.0679145
539,-1957.5,-0.0688837,-0.067782
540,-1950,-0.06875135,-0.0676495
541,-1942.5,-0.0686189,-0.0675169
542,-1935,-0.0684864,-0.06738425
543,-1927.5,-0.0683539,-0.06725155
544,-1920,-0.06822125,-0.06711885
545,-1912.5,-0.06808865,-0.06698605
546,-1905,-0.0679559,-0.0668532
547,-1897.5,-0.06782315,-0.06672025
548,-1890,-0.06769035,-0.06658725
549,-1882.5,-0.06755745,-0.06645425
550,-1875,-0.0674245,-0.06632115
551,-1867.5,-0.0672915,-0.066188
552,-1860,-0.0671585,-0.0660548
553,-1852.5,-0.06702535,-0.0659215
554,-1845,-0.0668922,-0.0657882
555,-1837.5,-0.066759,-0.06565485
556,-1830,-0.06662575,-0.06552135
557,-1822.5,-0.06649235,-0.0653879
558,-1815,-0.066359,-0.06525435
559,-1807.5,-0.0662256,-0.06512075
560,-1800,-0.06609205,-0.0649871
561,-1792.5,-0.06595845,-0.06485335
562,-1785,-0.06582485,-0.06471955
563,-1777.5,-0.0656912,-0.06458575
564,-1770,-0.0655575,-0.06445185
565,-1762.5,-0.06542365,-0.06431785
566,-1755,-0.06528985,-0.06418385
567,-1747.5,-0.0651559,-0.0640498
568,-1740,-0.065022,-0.0639157
569,-1732.5,-0.06488795,-0.0637815
570,-1725,-0.06475385,-0.06364725
571,-1717.5,-0.06461975,-0.06351295
572,-1710,-0.06448555,-0.06337855
573,-1702.5,-0.0643513,-0.06324415
574,-1695,-0.06421695,-0.0631097
575,-1687.5,-0.0640826,-0.06297515
576,-1680,-0.0639482,-0.06284055
577,-1672.5,-0.06381375,-0.0627059
578,-1665,-0.06367915,-0.0625712
579,-1657.5,-0.0635446,-0.06243645
580,-1650,-0.0634099,-0.0623016
581,-1642.5,-0.0632752,-0.0621667
582,-1635,-0.06314045,-0.0620318
583,-1627.5,-0.06300565,-0.0618968
584,-1620,-0.0628707,-0.06176175
585,-1612.5,-0.0627358,-0.0616266
586,-1605,-0.0626008,-0.06149145
587,-1597.5,-0.06246575,-0.0613562
588,-1590,-0.0623306,-0.0612209
589,-1582.5,-0.06219545,-0.0610855
590,-1575,-0.0620602,-0.0609501
591,-1567.5,-0.0619249,-0.06081465
592,-1560,-0.06178955,-0.06067915
593,-1552.5,-0.06165415,-0.06054355
594,-1545,-0.06151865,-0.0604079
595,-1537.5,-0.06138315,-0.0602722
596,-1530,-0.06124755,-0.0601364
597,-1522.5,-0.0611119,-0.0600006
598,-1515,-0.0609762,-0.0598647
599,-1507.5,-0.06084045,-0.05972875
600,-1500,-0.06070465,-0.05959275
601,-1492.5,-0.0605688,-0.0594567
602,-1485,-0.0604328,-0.0593206
603,-1477.5,-0.06029685,-0.0591844
604,-1470,-0.06016075,-0.05904815
605,-1462.5,-0.0600246,-0.05891185
606,-1455,-0.05988845,-0.05877545
607,-1447.5,-0.05975225,-0.05863905
608,-1440,-0.05961595,-0.0585026
609,-1432.5,-0.0594796,-0.0583661
610,-1425,-0.0593432,-0.05822945
611,-1417.5,-0.0592067,-0.0580928
612,-1410,-0.05907015,-0.05795605
613,-1402.5,-0.0589336,-0.05781935
614,-1395,-0.0587969,-0.05768245
615,-1387.5,-0.05866025,-0.0575456
616,-1380,-0.05852345,-0.0574086
617,-1372.5,-0.05838665,-0.0572716
618,-1365,-0.05824975,-0.0571345
619,-1357.5,-0.0581128,-0.05699735
620,-1350,-0.05797575,-0.05686015
621,-1342.5,-0.0578387,-0.05672295
622,-1335,-0.0577016,-0.0565856
623,-1327.5,-0.0575644,-0.0564482
624,-1320,-0.05742715,-0.0563108
625,-1312.5,-0.05728985,-0.0561733
626,-1305,-0.0571525,-0.05603575
627,-1297.5,-0.0570151,-0.05589815
628,-1290,-0.05687755,-0.05576045
629,-1282.5,-0.05674005,-0.0556227
630,-1275,-0.0566024,-0.0554849
631,-1267.5,-0.0564648,-0.055347
632,-1260,-0.05632705,-0.0552091
633,-1252.5,-0.05618925,-0.05507115
634,-1245,-0.0560514,-0.05493305
635,-1237.5,-0.0559135,-0.05479495
636,-1230,-0.05577555,-0.0546568
637,-1222.5,-0.05563755,-0.0545186
638,-1215,-0.0554994,-0.0543803
639,-1207.5,-0.0553613,-0.05424195
640,-1200,-0.05522305,-0.05410355
641,-1192.5,-0.05508475,-0.05396505
642,-1185,-0.05494645,-0.0538265
643,-1177.5,-0.0548081,-0.0536879
644,-1170,-0.0546696,-0.0535493
645,-1162.5,-0.05453115,-0.05341055
646,-1155,-0.05439255,-0.05327175
647,-1147.5,-0.0542539,-0.05313295
648,-1140,-0.0541152,-0.05299405
649,-1132.5,-0.05397645,-0.05285505
650,-1125,-0.05383765,-0.05271605
651,-1117.5,-0.05369875,-0.05257695
652,-1110,-0.0535598,-0.0524378
653,-1102.5,-0.05342085,-0.0522986
654,-1095,-0.05328175,-0.05215935
655,-1087.5,-0.0531426,-0.05201995
656,-1080,-0.05300345,-0.0518806
657,-1072.5,-0.0528642,-0.05174115
658,-1065,-0.05272485,-0.0516016
659,-1057.5,-0.0525855,-0.05146205
660,-1050,-0.0524461,-0.0513224
661,-1042.5,-0.0523066,-0.0511827
662,-1035,-0.05216705,-0.05104295
663,-1027.5,-0.0520274,-0.0509031
664,-1020,-0.05188775,-0.0507632
665,-1012.5,-0.051748,-0.0506233
666,-1005,-0.05160825,-0.0504832
667,-997.5,-0.05146835,-0.05034315
668,-990,-0.0513284,-0.05020305
669,-982.5,-0.05118845,-0.05006285
670,-975,-0.05104835,-0.04992255
671,-967.5,-0.0509083,-0.0497822
672,-960,-0.0507681,-0.0496418
