TIME,FORCE,ANSYS,WORK
742,-377,-2.88036,-2.80445
743,-370.5,-2.8675,-2.791575
744,-364,-2.854635,-2.778695
745,-357.5,-2.84176,-2.76581
746,-351,-2.82889,-2.75292
747,-344.5,-2.816005,-2.74003
748,-338,-2.803115,-2.727125
749,-331.5,-2.790225,-2.714225
750,-325,-2.77733,-2.701315
751,-318.5,-2.76443,-2.688395
752,-312,-2.75152,-2.675475
753,-305.5,-2.738605,-2.66255
754,-299,-2.72569,-2.64962
755,-292.5,-2.71277,-2.63668
756,-286,-2.69984,-2.62374
757,-279.5,-2.686905,-2.610795
758,-273,-2.67397,-2.597845
759,-266.5,-2.661025,-2.584885
760,-260,-2.64808,-2.57192
761,-253.5,-2.635125,-2.558955
762,-247,-2.622165,-2.54598
763,-240.5,-2.609205,-2.533005
764,-234,-2.596235,-2.520025
765,-227.5,-2.58326,-2.507035
766,-221,-2.57028,-2.49404
767,-214.5,-2.557295,-2.48104
768,-208,-2.544305,-2.46804
769,-201.5,-2.53131,-2.45503
770,-195,-2.51831,-2.44201
771,-188.5,-2.505305,-2.428995
772,-182,-2.492295,-2.41597
773,-175.5,-2.47928,-2.402935
774,-169,-2.46626,-2.389905
775,-162.5,-2.45323,-2.376865
776,-156,-2.4402,-2.363815
777,-149.5,-2.427165,-2.350765
778,-143,-2.41412,-2.33771
779,-136.5,-2.40107,-2.324645
780,-130,-2.38802,-2.31158
781,-123.5,-2.374965,-2.298505
782,-117,-2.3619,-2.285425
783,-110.5,-2.34883,-2.272345
784,-104,-2.33576,-2.25926
785,-97.5,-2.32268,-2.24616
786,-91,-2.309595,-2.233065
787,-84.5,-2.296505,-2.21996
788,-78,-2.28341,-2.20685
789,-71.5,-2.27031,-2.193735
790,-65,-2.25721,-2.180615
791,-58.5,-2.244095,-2.16749
792,-52,-2.230985,-2.15436
793,-45.5,-2.21786,-2.14122
794,-39,-2.204735,-2.12808
795,-32.5,-2.191605,-2.114935
796,-26,-2.178465,-2.101785
797,-19.5,-2.165325,-2.088625
798,-13,-2.15218,-2.075465
799,-6.5,-2.139025,-2.062295
800,0,-2.125865,-2.04912
801,6.5,-2.112705,-2.03594
802,13,-2.099535,-2.02276
803,19.5,-2.08636,-2.00957
804,26,-2.07318,-1.996375
805,32.5,-2.059995,-1.983175
806,39,-2.046805,-1.969965
807,45.5,-2.03361,-1.956755
808,52,-2.02041,-1.94354
809,58.5,-2.007205,-1.93032
810,65,-1.993995,-1.91709
811,71.5,-1.980775,-1.90386
812,78,-1.967555,-1.89062
813,84.5,-1.95433,-1.877375
814,91,-1.941095,-1.864125
815,97.5,-1.927855,-1.850875
816,104,-1.914615,-1.837615
817,110.5,-1.90137,-1.82435
818,117,-1.88811,-1.81108
819,123.5,-1.874855,-1.797805
820,130,-1.861585,-1.784525
821,136.5,-1.848315,-1.771235
822,143,-1.83504,-1.757945
823,149.5,-1.82176,-1.744645
824,156,-1.808475,-1.73134
825,162.5,-1.795185,-1.71803
826,169,-1.781885,-1.70472
827,175.5,-1.76858,-1.6914
828,182,-1.755275,-1.678075
829,188.5,-1.74196,-1.664745
830,195,-1.72864,-1.651405
831,201.5,-1.715315,-1.638065
832,208,-1.70199,-1.62472
833,214.5,-1.68865,-1.61137
834,221,-1.67531,-1.59801
835,227.5,-1.661965,-1.584645
836,234,-1.64861,-1.571275
837,240.5,-1.635255,-1.557905
838,247,-1.621895,-1.544525
839,253.5,-1.608525,-1.53114
840,260,-1.59515,-1.51775
841,266.5,-1.58177,-1.50435
842,273,-1.56839,-1.49095
843,279.5,-1.554995,-1.47754
844,286,-1.541605,-1.46413
845,292.5,-1.5282,-1.450715
846,299,-1.5148,-1.437285
847,305.5,-1.501385,-1.423855
848,312,-1.487965,-1.41042
849,318.5,-1.474545,-1.39698
850,325,-1.461115,-1.383535
851,331.5,-1.44768,-1.370085
852,338,-1.43424,-1.356625
853,344.5,-1.420795,-1.343165
854,351,-1.407345,-1.329695
855,357.5,-1.39389,-1.31622
856,364,-1.38043,-1.30274
857,370.5,-1.366965,-1.28926
858,377,-1.353485,-1.27577
859,383.5,-1.34001,-1.26227
860,390,-1.32653,-1.24877
861,396.5,-1.31304,-1.235265
862,403,-1.299545,-1.221745
863,409.5,-1.286045,-1.20823
864,416,-1.27254,-1.194705
865,422.5,-1.25903,-1.18118
866,429,-1.24551,-1.16764
867,435.5,-1.231985,-1.1541
868,442,-1.21846,-1.140555
869,448.5,-1.204925,-1.127005
870,455,-1.19139,-1.113445
871,461.5,-1.17784,-1.09988
872,468,-1.164295,-1.08631
873,474.5,-1.150735,-1.07274
874,481,-1.137175,-1.059155
875,487.5,-1.12361,-1.04557
876,494,-1.110035,-1.031975
877,500.5,-1.096455,-1.018375
878,507,-1.08287,-1.004775
879,513.5,-1.06928,-0.991168
880,520,-1.05569,-0.9775535
881,526.5,-1.042085,-0.9639335
882,533,-1.02848,-0.950308
883,539.5,-1.01487,-0.9366765
884,546,-1.00125,-0.923039
885,552.5,-0.987627,-0.909396
886,559,-0.973998,-0.895748
887,565.5,-0.960363,-0.8820935
888,572,-0.9467225,-0.868434
889,578.5,-0.9330765,-0.854768
890,585,-0.9194245,-0.841097
891,591.5,-0.9057675,-0.82742
892,598,-0.8921045,-0.813737
893,604.5,-0.878436,-0.800049
894,611,-0.8647615,-0.7863545
895,617.5,-0.851081,-0.7726545
896,624,-0.837396,-0.758949
897,630.5,-0.8237045,-0.745238
898,637,-0.8100075,-0.7315205
899,643.5,-0.7963045,-0.7177975
900,650,-0.7825955,-0.704069
901,656.5,-0.7688815,-0.690335
902,663,-0.755162,-0.6765945
903,669.5,-0.741436,-0.6628485
904,676,-0.727705,-0.649097
905,682.5,-0.713968,-0.6353395
906,689,-0.700225,-0.6215765
907,695.5,-0.6864765,-0.6078075
908,702,-0.672722,-0.5940325
909,708.5,-0.6589625,-0.580252
910,715,-0.6451965,-0.5664655
911,721.5,-0.6314245,-0.5526735
912,728,-0.6176475,-0.538875
913,734.5,-0.6038645,-0.5250715
914,741,-0.590076,-0.5112625
915,747.5,-0.576281,-0.4974465
916,754,-0.562481,-0.4836235
917,760.5,-0.5486745,-0.4697875
918,767,-0.5348625,-0.4559455
919,773.5,-0.5210455,-0.442097
920,780,-0.5072215,-0.4282425
921,786.5,-0.4933925,-0.4143825
922,793,-0.4795575,-0.4005165
923,799.5,-0.465717,-0.3866445
924,806,-0.45187,-0.372767
925,812.5,-0.4380175,-0.3588835
926,819,-0.4241595,-0.344994
927,825.5,-0.4102955,-0.331099
928,832,-0.3964255,-0.3171975
929,838.5,-0.3825495,-0.3032905
930,845,-0.368668,-0.2893775
931,851.5,-0.354781,-0.275459
932,858,-0.340888,-0.261534
933,864.5,-0.3269885,-0.2476035
934,871,-0.3130835,-0.2336665
935,877.5,-0.299173,-0.219724
936,884,-0.2852565,-0.205776
937,890.5,-0.2713335,-0.1918215
938,897,-0.2574055,-0.1778615
939,903.5,-0.2434715,-0.163895
940,910,-0.229531,-0.149923
941,916.5,-0.215585,-0.1359455
942,923,-0.2016335,-0.1219595
943,929.5,-0.187676,-0.107961
944,936,-0.173712,-0.09395635
945,942.5,-0.1597425,-0.0799459
946,949,-0.1457675,-0.06592945
947,955.5,-0.131786,-0.05190495
948,962,-0.117799,-0.0378685
949,968.5,-0.103806,-0.02382605
950,975,-0.0898066,-0.009777585
951,981.5,-0.0758017,0.00427685
952,988,-0.0617908,0.01833725
953,994.5,-0.047774,0.0324037
954,1001,-0.03375125,0.0464762
955,1007.5,-0.01972265,0.06055465
956,1014,-0.005688005,0.0746391
957,1020.5,0.00835255,0.08872965
958,1027,0.0223991,0.102826
959,1033.5,0.0364515,0.1169285
960,1040,0.05050995,0.1310425
961,1046.5,0.06457435,0.1451715
962,1053,0.07864465,0.159319
963,1059.5,0.092721,0.1734715
964,1066,0.1068035,0.1876305
965,1072.5,0.1208915,0.201796
966,1079,0.134986,0.2159675
967,1085.5,0.149086,0.2301445
968,1092,0.163192,0.2443285
969,1098.5,0.1773045,0.258518
970,1105,0.191423,0.2727135
971,1111.5,0.2055475,0.2869245
972,1118,0.2196775,0.3011655
973,1124.5,0.2338135,0.31542
974,1131,0.247956,0.3296885
975,1137.5,0.262104,0.343981
976,1144,0.276259,0.35828
977,1150.5,0.290419,0.3725855
978,1157,0.3045855,0.386917
979,1163.5,0.318758,0.401262
980,1170,0.3329365,0.4156125
981,1176.5,0.3471215,0.429974
982,1183,0.3613115,0.444344
983,1189.5,0.3755085,0.45872
984,1196,0.389711,0.4731105
985,1202.5,0.40392,0.48755
986,1209,0.418135,0.502005
987,1215.5,0.432356,0.5164845
988,1222,0.4465835,0.530977
989,1228.5,0.4608165,0.545477
990,1235,0.4750555,0.5599845
991,1241.5,0.489337,0.5745065
992,1248,0.503651,0.589053
993,1254.5,0.517972,0.603647
994,1261,0.5322985,0.618281
995,1267.5,0.546639,0.6329685
996,1274,0.5610615,0.6477515
997,1280.5,0.5754905,0.6625905
998,1287,0.5899255,0.6774635
999,1293.5,0.604367,0.6924025
1000,1300,0.618815,0.707463
1001,1306.5,0.633269,0.72256
1002,1313,0.64778,0.737726
1003,1319.5,0.6623105,0.752934
1004,1326,0.676848,0.768153
1005,1332.5,0.6913915,0.783409
1006,1339,0.705942,0.798751
1007,1345.5,0.720499,0.81412
1008,1352,0.7350625,0.829533
1009,1358.5,0.749633,0.8449945
1010,1365,0.7642095,0.8605095
1011,1371.5,0.7787925,0.876046
1012,1378,0.793383,0.8916165
1013,1384.5,0.807979,0.907225
1014,1391,0.822582,0.922842
1015,1397.5,0.837192,0.938503
1016,1404,0.851808,0.9542295
1017,1410.5,0.866431,0.969997
1018,1417,0.88106,0.98585
1019,1423.5,0.8957095,1.00186
1020,1430,0.91043,1.017975
1021,1436.5,0.9252895,1.034245
1022,1443,0.9402945,1.05069
1023,1449.5,0.9554425,1.06717
1024,1456,0.9707855,1.08374
1025,1462.5,0.9862005,1.10034
1026,1469,1.00178,1.11701
1027,1475.5,1.01751,1.13373
1028,1482,1.03337,1.150525
1029,1488.5,1.04932,1.16746
1030,1495,1.06534,1.184545
1031,1501.5,1.081365,1.201655
1032,1508,1.097415,1.2188
1033,1514.5,1.11361,1.23604
1034,1521,1.129815,1.253355
1035,1527.5,1.146105,1.27069
1036,1534,1.162655,1.288145
1037,1540.5,1.179215,1.305615
1038,1547,1.195935,1.323105
1039,1553.5,1.21274,1.34063
1040,1560,1.229555,1.35826
1041,1566.5,1.246545,1.3759
1042,1573,1.263665,1.393615
1043,1579.5,1.280995,1.411405
1044,1586,1.298485,1.429285
1045,1592.5,1.316045,1.447215
1046,1599,1.333715,1.46518
1047,1605.5,1.351695,1.48322
1048,1612,1.370015,1.50138
1049,1618.5,1.38848,1.519655
1050,1625,1.407105,1.538135
1051,1631.5,1.42587,1.55663
1052,1638,1.444875,1.57518
1053,1644.5,1.46407,1.5938
1054,1651,1.48339,1.612465
1055,1657.5,1.50277,1.631165
1056,1664,1.52216,1.64998
1057,1670.5,1.54157,1.668875
1058,1677,1.56105,1.68783
1059,1683.5,1.58064,1.706835
1060,1690,1.60028,1.726115
1061,1696.5,1.62007,1.74562
1062,1703,1.639875,1.76537
1063,1709.5,1.6597,1.785185
1064,1716,1.67956,1.805095
1065,1722.5,1.699575,1.82507
1066,1729,1.71965,1.845075
1067,1735.5,1.739785,1.86512
1068,1742,1.759945,1.88518
1069,1748.5,1.780125,1.905285
1070,1755,1.80033,1.925485
1071,1761.5,1.820585,1.945785
1072,1768,1.840875,1.96613
1073,1774.5,1.86118,1.98654
1074,1781,1.881535,2.007025
1075,1787.5,1.90217,2.027555
1076,1794,1.92312,2.048175
1077,1800.5,1.944135,2.068915
1078,1807,1.96524,2.08975
1079,1813.5,1.986425,2.110645
1080,1820,2.00765,2.131625
1081,1826.5,2.02903,2.152865
1082,1833,2.050505,2.17452
1083,1839.5,2.07223,2.19645
1084,1846,2.09402,2.21851
1085,1852.5,2.115835,2.24065
1086,1859,2.1377,2.26288
1087,1865.5,2.159645,2.28521
1088,1872,2.18162,2.30762
1089,1878.5,2.20362,2.330085
1090,1885,2.225645,2.352585
1091,1891.5,2.24774,2.375205
1092,1898,2.269945,2.397885
1093,1904.5,2.292275,2.420605
1094,1911,2.31464,2.44339
1095,1917.5,2.337025,2.46627
1096,1924,2.35944,2.48921
1097,1930.5,2.381875,2.51223
1098,1937,2.404465,2.53539
1099,1943.5,2.42729,2.558645
1100,1950,2.45023,2.58203
1101,1956.5,2.473235,2.60556
1102,1963,2.49641,2.629295
1103,1969.5,2.51971,2.653215
1104,1976,2.543355,2.677305
1105,1982.5,2.567335,2.70151
1106,1989,2.59168,2.72581
1107,1995.5,2.616295,2.750275
1108,2002,2.641065,2.775035
1109,2008.5,2.66604,2.799865
1110,2015,2.69116,2.824785
1111,2021.5,2.716525,2.8498
1112,2028,2.742,2.874925
1113,2034.5,2.76773,2.900095
1114,2041,2.793705,2.92534
1115,2047.5,2.819835,2.95069
1116,2054,2.84609,2.97606
1117,2060.5,2.87262,3.001545
1118,2067,2.89933,3.027085
1119,2073.5,2.926135,3.052775
1120,2080,2.95316,3.078745
1121,2086.5,2.98038,3.10498
1122,2093,3.00772,3.1314
1123,2099.5,3.035175,3.15803
1124,2106,3.06284,3.18483
1125,2112.5,3.09061,3.211815
1126,2119,3.11852,3.238965
1127,2125.5,3.14673,3.26646
1128,2132,3.17501,3.29417
1129,2138.5,3.20334,3.322205
1130,2145,3.23181,3.350455
1131,2151.5,3.26039,3.378835
1132,2158,3.28916,3.40741
1133,2164.5,3.317975,3.43614
1134,2171,3.346925,3.464995
1135,2177.5,3.375925,3.494045
1136,2184,3.404975,3.523255
1137,2190.5,3.43411,3.552575
1138,2197,3.463325,3.582025
1139,2203.5,3.49269,3.61158
1140,2210,3.52218,3.64127
1141,2216.5,3.55176,3.671095
1142,2223,3.58144,3.701025
1143,2229.5,3.61117,3.731035
1144,2236,3.640975,3.76116
1145,2242.5,3.67091,3.791545
1146,2249,3.700985,3.82208
1147,2255.5,3.7311,3.85266
1148,2262,3.76129,3.883345
1149,2268.5,3.7916,3.914125
1150,2275,3.82201,3.94504
1151,2281.5,3.85247,3.97613
1152,2288,3.883295,4.007415
1153,2294.5,3.91454,4.038765
1154,2301,3.94601,4.07032
1155,2307.5,3.977865,4.102015
1156,2314,4.01015,4.133805
1157,2320.5,4.04264,4.1658
1158,2327,4.075325,4.197985
1159,2333.5,4.10874,4.230335
1160,2340,4.142435,4.26284
1161,2346.5,4.176425,4.2957
1162,2353,4.21071,4.328815
1163,2359.5,4.245275,4.362115
1164,2366,4.279985,4.39564
1165,2372.5,4.31501,4.42932
1166,2379,4.350155,4.46329
1167,2385.5,4.385525,4.49769
1168,2392,4.42105,4.532425
1169,2398.5,4.456805,4.567405
1170,2405,4.49287,4.60261
1171,2411.5,4.529195,4.638045
1172,2418,4.565675,4.673665
1173,2424.5,4.60244,4.709535
1174,2431,4.639485,4.74553
1175,2437.5,4.676695,4.7817
1176,2444,4.71425,4.81811
1177,2450.5,4.751965,4.85468
1178,2457,4.789895,4.89139
1179,2463.5,4.828,4.92823
1180,2470,4.866215,4.96524
1181,2476.5,4.90453,5.002475
1182,2483,4.9431,5.039955
1183,2489.5,4.981945,5.07759
1184,2496,5.02097,5.1154
1185,2502.5,5.06015,5.153425
1186,2509,5.099445,5.19166
1187,2515.5,5.13882,5.23005
1188,2522,5.1783,5.2686
1189,2528.5,5.217915,5.307345
1190,2535,5.25793,5.34631
1191,2541.5,5.298205,5.385435
1192,2548,5.3387,5.42479
1193,2554.5,5.379365,5.464385
1194,2561,5.42022,5.504205
1195,2567.5,5.461215,5.54415
1196,2574,5.50245,5.58426
1197,2580.5,5.543765,5.624505
1198,2587,5.585305,5.66496
1199,2593.5,5.62707,5.70562
1200,2600,5.669005,5.746445
1201,2606.5,5.71118,5.7874
1202,2613,5.753495,5.82857
1203,2619.5,5.795945,5.86989
1204,2626,5.839005,5.91134
1205,2632.5,5.882735,5.95291
1206,2639,5.92672,5.994785
1207,2645.5,5.970925,6.03693
1208,2652,6.01547,6.07928
1209,2658.5,6.060365,6.12185
1210,2665,6.105535,6.164585
1211,2671.5,6.150905,6.20746
1212,2678,6.196435,6.25058
1213,2684.5,6.24223,6.294075
1214,2691,6.288325,6.337925
1215,2697.5,6.33484,6.382015
1216,2704,6.38161,6.42636
1217,2710.5,6.428635,6.470925
1218,2717,6.475855,6.51571
1219,2723.5,6.523265,6.56079
1220,2730,6.57096,6.60607
1221,2736.5,6.61893,6.651555
1222,2743,6.667075,6.69744
1223,2749.5,6.715435,6.74353
1224,2756,6.764045,6.789815
1225,2762.5,6.8128,6.83639
1226,2769,6.861675,6.883255
1227,2775.5,6.91087,6.93046
1228,2782,6.960295,6.977825
1229,2788.5,7.009825,7.025395
1230,2795,7.05947,7.073155
1231,2801.5,7.109245,7.12114
1232,2808,7.159205,7.169275
1233,2814.5,7.20934,7.21769
1234,2821,7.2599,7.26642
1235,2827.5,7.310705,7.315325
1236,2834,7.361665,7.364395
1237,2840.5,7.41277,7.41362
1238,2847,7.46408,7.46311
1239,2853.5,7.515585,7.512835
1240,2860,7.567245,7.562785
1241,2866.5,7.61914,7.61307
1242,2873,7.67132,7.66371
1243,2879.5,7.723735,7.714895
1244,2886,7.77645,7.76652
1245,2892.5,7.82937,7.81854
1246,2899,7.882445,7.87098
1247,2905.5,7.93575,7.923715
1248,2912,7.989295,7.976685
1249,2918.5,8.042975,8.029955
1250,2925,8.096865,8.083515
1251,2931.5,8.150945,8.137315
1252,2938,8.205185,8.191365
1253,2944.5,8.25964,8.2456
1254,2951,8.314325,8.300095
1255,2957.5,8.369285,8.35498
1256,2964,8.42439,8.410115
1257,2970.5,8.47963,8.465495
1258,2977,8.53505,8.521155
1259,2983.5,8.590585,8.57708
1260,2990,8.64627,8.63331
1261,2996.5,8.702105,8.68974
1262,3003,8.758125,8.74647
1263,3009.5,8.81434,8.80339
1264,3016,8.870675,8.86052
1265,3022.5,8.927165,8.91787
1266,3029,8.983865,8.97546
1267,3035.5,9.040835,9.03326
1268,3042,9.09804,9.09126
1269,3048.5,9.15556,9.14946
1270,3055,9.213475,9.207855
1271,3061.5,9.271635,9.26645
1272,3068,9.32993,9.32525
1273,3074.5,9.388365,9.38421
1274,3081,9.447025,9.44332
1275,3087.5,9.50591,9.50265
1276,3094,9.56501,9.562225
1277,3100.5,9.62434,9.621995
1278,3107,9.683845,9.68193
1279,3113.5,9.743535,9.742125
1280,3120,9.80353,9.802515
1281,3126.5,9.86373,9.86308
1282,3133,9.924165,9.923815
1283,3139.5,9.98485,9.98484
1284,3146,10.0458,10.0461
1285,3152.5,10.10685,10.1075
1286,3159,10.16815,10.1692
1287,3165.5,10.22975,10.231
1288,3172,10.29155,10.293
1289,3178.5,10.35355,10.35515
1290,3185,10.41565,10.4175
1291,3191.5,10.47805,10.48005
1292,3198,10.5406,10.54295
1293,3204.5,10.6034,10.6062
1294,3211,10.6665,10.66975
1295,3217.5,10.7297,10.73375
1296,3224,10.7931,10.79815
1297,3230.5,10.8567,10.86285
1298,3237,10.9205,10.92805
1299,3243.5,10.9845,10.99345
1300,3250,11.04875,11.0592
1301,3256.5,11.11315,11.12525
1302,3263,11.1777,11.1916
1303,3269.5,11.2425,11.25815
1304,3276,11.30755,11.3251
1305,3282.5,11.37275,11.3922
1306,3289,11.43835,11.4596
1307,3295.5,11.50415,11.5273
1308,3302,11.57015,11.5952
1309,3308.5,11.63635,11.66335
1310,3315,11.70275,11.7318
1311,3321.5,11.7695,11.8005
1312,3328,11.8365,11.8695
1313,3334.5,11.90375,11.9388
1314,3341,11.9712,12.0083
1315,3347.5,12.0389,12.078
1316,3354,12.1069,12.1479
1317,3360.5,12.1751,12.2181
1318,3367,12.2435,12.2886
1319,3373.5,12.31215,12.35935
1320,3380,12.38115,12.4303
1321,3386.5,12.45035,12.50145
1322,3393,12.51975,12.5729
1323,3399.5,12.58945,12.64455
1324,3406,12.65935,12.71645
1325,3412.5,12.72955,12.78855
1326,3419,12.79995,12.86095
1327,3425.5,12.87075,12.93355
1328,3432,12.94175,13.00635
1329,3438.5,13.01315,13.07955
1330,3445,13.0847,13.15295
1331,3451.5,13.15655,13.2267
1332,3458,13.22855,13.3007
1333,3464.5,13.3008,13.3749
1334,3471,13.37335,13.4493
1335,3477.5,13.4461,13.52395
1336,3484,13.51905,13.5989
1337,3490.5,13.5922,13.6741
1338,3497,13.6655,13.7496
1339,3503.5,13.7392,13.8254
1340,3510,13.8133,13.9014
1341,3516.5,13.88775,13.9777
1342,3523,13.96245,14.0543
1343,3529.5,14.0375,14.1311
1344,3536,14.11285,14.2083
1345,3542.5,14.1884,14.2857
1346,3549,14.26415,14.3634
1347,3555.5,14.34015,14.44135
1348,3562,14.4164,14.51955
1349,3568.5,14.49285,14.59795
1350,3575,14.56945,14.67665
1351,3581.5,14.64635,14.7556
1352,3588,14.72335,14.83485
1353,3594.5,14.80065,14.91425
1354,3601,14.87825,14.99395
1355,3607.5,14.95615,15.07395
1356,3614,15.03425,15.15415
1357,3620.5,15.1127,15.2346
1358,3627,15.1914,15.31535
1359,3633.5,15.2704,15.3963
1360,3640,15.3498,15.4776
1361,3646.5,15.4295,15.55915
1362,3653,15.5094,15.6411
1363,3659.5,15.5897,15.7233
1364,3666,15.6703,15.80575
1365,3672.5,15.7512,15.8884
1366,3679,15.83235,15.9713
1367,3685.5,15.9138,16.05445
1368,3692,15.99555,16.1379
1369,3698.5,16.07755,16.2216
1370,3705,16.15985,16.3056
1371,3711.5,16.24255,16.3898
1372,3718,16.32565,16.4743
1373,3724.5,16.409,16.559
1374,3731,16.49265,16.644
1375,3737.5,16.57675,16.7292
1376,3744,16.66115,16.8147
1377,3750.5,16.74575,16.9004
1378,3757,16.83065,16.9865
1379,3763.5,16.91595,17.0727
1380,3770,17.0015,17.1593
1381,3776.5,17.0874,17.2461
1382,3783,17.1736,17.3332
1383,3789.5,17.26,17.4206
1384,3796,17.3468,17.50845
1385,3802.5,17.4339,17.5966
1386,3809,17.5214,17.68515
1387,3815.5,17.6093,17.77395
1388,3822,17.6975,17.8631
1389,3828.5,17.786,17.9525
1390,3835,17.87485,18.0423
1391,3841.5,17.964,18.1323
1392,3848,18.05345,18.2227
1393,3854.5,18.1432,18.3134
1394,3861,18.23325,18.40445
1395,3867.5,18.32365,18.4959
1396,3874,18.41435,18.5876
1397,3880.5,18.50545,18.67965
1398,3887,18.59685,18.772
1399,3893.5,18.6885,18.86465
1400,3900,18.78055,18.9576
1401,3893.5,18.7592,18.9352
1402,3887,18.73785,18.9149
1403,3880.5,18.7165,18.89345
1404,3874,18.69515,18.872
1405,3867.5,18.67385,18.85055
1406,3861,18.65255,18.8291
1407,3854.5,18.63125,18.8077
1408,3848,18.60995,18.7863
1409,3841.5,18.58875,18.7649
1410,3835,18.56745,18.7435
1411,3828.5,18.54625,18.72215
1412,3822,18.52495,18.7008
1413,3815.5,18.50375,18.67945
1414,3809,18.48255,18.6581
1415,3802.5,18.46135,18.6368
1416,3796,18.44015,18.6155
1417,3789.5,18.41895,18.5942
1418,3783,18.3978,18.5729
1419,3776.5,18.37665,18.5516
1420,3770,18.3555,18.5304
1421,3763.5,18.33435,18.5091
1422,3757,18.31325,18.4879
1423,3750.5,18.29215,18.4666
1424,3744,18.27105,18.4454
1425,3737.5,18.24995,18.4242
1426,3731,18.2289,18.403
1427,3724.5,18.2078,18.38185
1428,3718,18.1868,18.3607
1429,3711.5,18.1657,18.3395
1430,3705,18.1447,18.31835
1431,3698.5,18.1237,18.2972
1432,3692,18.1027,18.2761
1433,3685.5,18.0817,18.255
1434,3679,18.0607,18.2339
1435,3672.5,18.03975,18.2128
1436,3666,18.0188,18.19175
1437,3659.5,17.99785,18.17065
1438,3653,17.9769,18.1496
1439,3646.5,17.956,18.12855
1440,3640,17.9351,18.10755
1441,3633.5,17.91415,18.08655
1442,3627,17.8933,18.0655
1443,3620.5,17.8724,18.04455
1444,3614,17.85155,18.02355
1445,3607.5,17.83065,18.00255
1446,3601,17.80985,17.9816
1447,3594.5,17.789,17.96065
1448,3588,17.76815,17.93975
1449,3581.5,17.74735,17.91875
1450,3575,17.72655,17.89785
1451,3568.5,17.70575,17.87695
1452,3562,17.685,17.85605
1453,3555.5,17.66425,17.83515
1454,3549,17.64345,17.81435
1455,3542.5,17.62275,17.79345
1456,3536,17.602,17.77265
1457,3529.5,17.58125,17.75175
1458,3523,17.56055,17.73095
1459,3516.5,17.53985,17.71015
1460,3510,17.51915,17.68935
1461,3503.5,17.4985,17.66855
1462,3497,17.47785,17.64775
1463,3490.5,17.4572,17.627
1464,3484,17.43655,17.60625
1465,3477.5,17.4159,17.5855
1466,3471,17.3953,17.56475
1467,3464.5,17.3747,17.54405
1468,3458,17.3541,17.52335
1469,3451.5,17.3335,17.50265
1470,3445,17.3129,17.48195
1471,3438.5,17.29235,17.46125
1472,3432,17.2718,17.4406
1473,3425.5,17.25125,17.41995
1474,3419,17.2307,17.3993
1475,3412.5,17.2102,17.37865
1476,3406,17.1897,17.35805
1477,3399.5,17.1692,17.3374
1478,3393,17.1487,17.3168
1479,3386.5,17.1282,17.29625
1480,3380,17.10775,17.27565
1481,3373.5,17.0873,17.2551
1482,3367,17.06685,17.23455
1483,3360.5,17.0464,17.214
1484,3354,17.026,17.1935
1485,3347.5,17.0056,17.1729
1486,3341,16.9852,17.1524
1487,3334.5,16.9648,17.1319
1488,3328,16.9444,17.1114
1489,3321.5,16.92405,17.091
1490,3315,16.9037,17.0705
1491,3308.5,16.88335,17.05
1492,3302,16.863,17.0296
1493,3295.5,16.84265,17.0092
1494,3289,16.82235,16.9887
1495,3282.5,16.80205,16.9683
1496,3276,16.78175,16.9479
1497,3269.5,16.76145,16.9275
1498,3263,16.74125,16.90715
1499,3256.5,16.72095,16.8868
1500,3250,16.7007,16.8664
1501,3243.5,16.68045,16.8461
1502,3237,16.66025,16.82575
1503,3230.5,16.64005,16.8054
1504,3224,16.6198,16.7851
1505,3217.5,16.5996,16.7648
1506,3211,16.57945,16.7445
1507,3204.5,16.55925,16.7242
1508,3198,16.5391,16.70395
1509,3191.5,16.51895,16.6837
1510,3185,16.4988,16.66345
1511,3178.5,16.47865,16.6432
1512,3172,16.45855,16.62295
1513,3165.5,16.4384,16.60275
1514,3159,16.4183,16.58255
1515,3152.5,16.3982,16.56235
1516,3146,16.37815,16.54215
1517,3139.5,16.3581,16.522
1518,3133,16.338,16.50185
1519,3126.5,16.318,16.48165
1520,3120,16.2979,16.46155
1521,3113.5,16.2779,16.4414
1522,3107,16.2579,16.42125
1523,3100.5,16.2379,16.40115
1524,3094,16.2179,16.38105
1525,3087.5,16.1979,16.36095
1526,3081,16.1779,16.34085
1527,3074.5,16.15795,16.32085
1528,3068,16.138,16.30075
1529,3061.5,16.11805,16.28075
1530,3055,16.0981,16.26065
1531,3048.5,16.0782,16.24065
1532,3042,16.0583,16.22065
1533,3035.5,16.0384,16.20065
1534,3029,16.0185,16.18065
1535,3022.5,15.9986,16.16065
1536,3016,15.97875,16.14065
1537,3009.5,15.9589,16.12075
1538,3003,15.93905,16.10075
1539,2996.5,15.9192,16.08085
1540,2990,15.89935,16.0609
1541,2983.5,15.87955,16.04095
1542,2977,15.85975,16.02105
1543,2970.5,15.83995,16.00115
1544,2964,15.82015,15.98125
1545,2957.5,15.80035,15.9614
1546,2951,15.78065,15.94155
1547,2944.5,15.76085,15.92165
1548,2938,15.7411,15.90185
1549,2931.5,15.72135,15.882
1550,2925,15.70165,15.86215
1551,2918.5,15.68195,15.84235
1552,2912,15.6622,15.82255
1553,2905.5,15.64255,15.80275
1554,2899,15.62285,15.78295
1555,2892.5,15.60315,15.7632
